subscriber_id,cohort_month,activity_month,months_since_signup,watch_minutes,sessions
200201,2024-01-01,2024-02-01,1,424,7
200202,2024-01-01,2024-01-01,0,826,7
200202,2024-01-01,2024-02-01,1,762,10
200203,2024-01-01,2024-01-01,0,498,8
200203,2024-01-01,2024-02-01,1,379,11
200203,2024-01-01,2024-03-01,2,233,10
200203,2024-01-01,2024-04-01,3,175,5
200204,2024-01-01,2024-01-01,0,995,8
200204,2024-01-01,2024-02-01,1,1068,5
200204,2024-01-01,2024-03-01,2,801,9
200204,2024-01-01,2024-04-01,3,698,10
200204,2024-01-01,2024-05-01,4,822,5
200205,2024-01-01,2024-01-01,0,603,9
200205,2024-01-01,2024-02-01,1,584,5
200205,2024-01-01,2024-03-01,2,778,9
200205,2024-01-01,2024-04-01,3,545,7
200206,2024-01-01,2024-01-01,0,622,12
200206,2024-01-01,2024-02-01,1,714,8
200207,2024-01-01,2024-01-01,0,316,8
200207,2024-01-01,2024-02-01,1,301,5
200207,2024-01-01,2024-03-01,2,286,10
200208,2024-01-01,2024-01-01,0,339,10
200208,2024-01-01,2024-02-01,1,186,6
200208,2024-01-01,2024-03-01,2,218,6
200208,2024-01-01,2024-04-01,3,310,7
200209,2024-01-01,2024-01-01,0,599,9
200209,2024-01-01,2024-02-01,1,578,9
200209,2024-01-01,2024-03-01,2,750,6
200209,2024-01-01,2024-04-01,3,628,7
200210,2024-01-01,2024-01-01,0,834,9
200210,2024-01-01,2024-02-01,1,710,10
200211,2024-01-01,2024-01-01,0,855,8
200211,2024-01-01,2024-02-01,1,733,5
200212,2024-01-01,2024-01-01,0,618,10
200213,2024-01-01,2024-01-01,0,427,9
200213,2024-01-01,2024-02-01,1,492,9
200213,2024-01-01,2024-03-01,2,524,9
200214,2024-01-01,2024-01-01,0,709,6
200214,2024-01-01,2024-02-01,1,694,7
200215,2024-01-01,2024-01-01,0,576,9
200215,2024-01-01,2024-02-01,1,539,7
200216,2024-01-01,2024-01-01,0,672,10
200217,2024-01-01,2024-01-01,0,277,5
200217,2024-01-01,2024-02-01,1,303,10
200217,2024-01-01,2024-03-01,2,492,6
200218,2024-01-01,2024-01-01,0,300,3
200218,2024-01-01,2024-02-01,1,126,10
200218,2024-01-01,2024-03-01,2,212,6
200219,2024-01-01,2024-01-01,0,271,7
200219,2024-01-01,2024-02-01,1,570,6
200219,2024-01-01,2024-03-01,2,401,7
200219,2024-01-01,2024-04-01,3,130,4
200219,2024-01-01,2024-05-01,4,457,6
200219,2024-01-01,2024-06-01,5,160,5
200219,2024-01-01,2024-07-01,6,312,6
200220,2024-01-01,2024-01-01,0,527,6
200220,2024-01-01,2024-02-01,1,536,8
200221,2024-01-01,2024-01-01,0,316,9
200221,2024-01-01,2024-02-01,1,330,4
200221,2024-01-01,2024-03-01,2,226,6
200221,2024-01-01,2024-04-01,3,190,6
200221,2024-01-01,2024-05-01,4,225,6
200221,2024-01-01,2024-06-01,5,286,4
200222,2024-01-01,2024-01-01,0,596,9
200223,2024-01-01,2024-01-01,0,479,9
200223,2024-01-01,2024-02-01,1,756,8
200223,2024-01-01,2024-03-01,2,391,4
200224,2024-01-01,2024-01-01,0,798,11
200225,2024-01-01,2024-01-01,0,521,9
200225,2024-01-01,2024-02-01,1,612,10
200226,2024-01-01,2024-01-01,0,634,10
200226,2024-01-01,2024-02-01,1,624,6
200226,2024-01-01,2024-03-01,2,331,10
200227,2024-01-01,2024-01-01,0,380,9
200227,2024-01-01,2024-02-01,1,451,7
200228,2024-01-01,2024-01-01,0,890,8
200228,2024-01-01,2024-02-01,1,899,10
200228,2024-01-01,2024-03-01,2,720,2
200229,2024-01-01,2024-01-01,0,546,9
200229,2024-01-01,2024-02-01,1,493,9
200229,2024-01-01,2024-03-01,2,707,7
200230,2024-01-01,2024-01-01,0,906,11
200230,2024-01-01,2024-02-01,1,775,7
200231,2024-01-01,2024-01-01,0,682,8
200231,2024-01-01,2024-02-01,1,668,10
200231,2024-01-01,2024-03-01,2,727,5
200231,2024-01-01,2024-04-01,3,471,6
200231,2024-01-01,2024-05-01,4,437,3
200231,2024-01-01,2024-06-01,5,469,7
200232,2024-01-01,2024-01-01,0,1081,8
200232,2024-01-01,2024-02-01,1,1092,3
200232,2024-01-01,2024-03-01,2,903,7
200233,2024-01-01,2024-01-01,0,690,7
200233,2024-01-01,2024-02-01,1,609,6
200233,2024-01-01,2024-03-01,2,604,8
200234,2024-01-01,2024-01-01,0,246,9
200234,2024-01-01,2024-02-01,1,4,7
200234,2024-01-01,2024-03-01,2,260,7
200234,2024-01-01,2024-04-01,3,247,9
200235,2024-01-01,2024-01-01,0,390,7
200235,2024-01-01,2024-02-01,1,267,5
200235,2024-01-01,2024-03-01,2,233,5
200236,2024-01-01,2024-01-01,0,840,10
200236,2024-01-01,2024-02-01,1,642,8
200237,2024-01-01,2024-01-01,0,355,8
200237,2024-01-01,2024-02-01,1,536,6
200238,2024-01-01,2024-01-01,0,695,7
200238,2024-01-01,2024-02-01,1,603,8
200238,2024-01-01,2024-03-01,2,668,11
200239,2024-01-01,2024-01-01,0,714,6
200239,2024-01-01,2024-02-01,1,839,12
200239,2024-01-01,2024-03-01,2,702,5
200239,2024-01-01,2024-04-01,3,613,9
200240,2024-01-01,2024-01-01,0,955,9
200240,2024-01-01,2024-02-01,1,715,2
200240,2024-01-01,2024-03-01,2,784,7
200240,2024-01-01,2024-04-01,3,738,5
200241,2024-01-01,2024-01-01,0,220,8
200241,2024-01-01,2024-02-01,1,125,6
200241,2024-01-01,2024-03-01,2,250,5
200242,2024-01-01,2024-01-01,0,349,10
200242,2024-01-01,2024-02-01,1,442,7
200242,2024-01-01,2024-03-01,2,265,7
200243,2024-01-01,2024-01-01,0,567,7
200243,2024-01-01,2024-02-01,1,381,10
200243,2024-01-01,2024-03-01,2,169,8
200243,2024-01-01,2024-04-01,3,0,7
200244,2024-01-01,2024-01-01,0,493,7
200244,2024-01-01,2024-02-01,1,672,9
200244,2024-01-01,2024-03-01,2,493,7
200244,2024-01-01,2024-04-01,3,431,2
200245,2024-01-01,2024-01-01,0,677,9
200245,2024-01-01,2024-02-01,1,655,7
200245,2024-01-01,2024-03-01,2,764,8
200246,2024-01-01,2024-01-01,0,621,10
200246,2024-01-01,2024-02-01,1,557,10
200247,2024-01-01,2024-01-01,0,391,6
200247,2024-01-01,2024-02-01,1,446,7
200248,2024-01-01,2024-01-01,0,325,4
200249,2024-01-01,2024-01-01,0,570,6
200249,2024-01-01,2024-02-01,1,875,5
200249,2024-01-01,2024-03-01,2,813,5
200250,2024-01-01,2024-01-01,0,631,7
200250,2024-01-01,2024-02-01,1,542,8
200250,2024-01-01,2024-03-01,2,431,7
200250,2024-01-01,2024-04-01,3,484,8
200250,2024-01-01,2024-05-01,4,435,5
200250,2024-01-01,2024-06-01,5,386,2
200251,2024-01-01,2024-01-01,0,734,9
200251,2024-01-01,2024-02-01,1,537,9
200252,2024-01-01,2024-01-01,0,467,7
200252,2024-01-01,2024-02-01,1,618,7
200252,2024-01-01,2024-03-01,2,525,9
200252,2024-01-01,2024-04-01,3,252,9
200252,2024-01-01,2024-05-01,4,346,9
200252,2024-01-01,2024-06-01,5,280,2
200253,2024-01-01,2024-01-01,0,798,6
200253,2024-01-01,2024-02-01,1,559,4
200253,2024-01-01,2024-03-01,2,836,6
200253,2024-01-01,2024-04-01,3,522,8
200253,2024-01-01,2024-05-01,4,539,9
200254,2024-01-01,2024-01-01,0,606,7
200254,2024-01-01,2024-02-01,1,429,3
200254,2024-01-01,2024-03-01,2,587,5
200254,2024-01-01,2024-04-01,3,368,10
200255,2024-01-01,2024-01-01,0,775,8
200255,2024-01-01,2024-02-01,1,733,9
200255,2024-01-01,2024-03-01,2,794,8
200255,2024-01-01,2024-04-01,3,552,6
200255,2024-01-01,2024-05-01,4,728,7
200256,2024-01-01,2024-01-01,0,558,7
200257,2024-01-01,2024-01-01,0,957,8
200257,2024-01-01,2024-02-01,1,850,8
200257,2024-01-01,2024-03-01,2,985,9
200257,2024-01-01,2024-04-01,3,689,6
200258,2024-01-01,2024-01-01,0,369,6
200258,2024-01-01,2024-02-01,1,259,8
200258,2024-01-01,2024-03-01,2,244,4
200258,2024-01-01,2024-04-01,3,55,6
200258,2024-01-01,2024-05-01,4,31,6
200259,2024-01-01,2024-01-01,0,250,9
200259,2024-01-01,2024-02-01,1,342,9
200260,2024-01-01,2024-01-01,0,847,9
200261,2024-01-01,2024-01-01,0,171,8
200262,2024-01-01,2024-01-01,0,252,8
200262,2024-01-01,2024-02-01,1,577,7
200262,2024-01-01,2024-03-01,2,131,2
200262,2024-01-01,2024-04-01,3,247,7
200263,2024-01-01,2024-01-01,0,484,7
200264,2024-01-01,2024-01-01,0,701,15
200264,2024-01-01,2024-02-01,1,546,9
200264,2024-01-01,2024-03-01,2,270,5
200264,2024-01-01,2024-04-01,3,593,6
200265,2024-01-01,2024-01-01,0,938,7
200265,2024-01-01,2024-02-01,1,805,6
200265,2024-01-01,2024-03-01,2,770,10
200265,2024-01-01,2024-04-01,3,685,9
200265,2024-01-01,2024-05-01,4,752,7
200265,2024-01-01,2024-06-01,5,724,9
200266,2024-01-01,2024-01-01,0,819,9
200266,2024-01-01,2024-02-01,1,887,6
200267,2024-01-01,2024-01-01,0,620,9
200267,2024-01-01,2024-02-01,1,511,8
200267,2024-01-01,2024-03-01,2,485,9
200268,2024-01-01,2024-01-01,0,537,8
200268,2024-01-01,2024-02-01,1,707,10
200268,2024-01-01,2024-03-01,2,650,5
200268,2024-01-01,2024-04-01,3,443,6
200268,2024-01-01,2024-05-01,4,504,8
200269,2024-01-01,2024-01-01,0,236,6
200269,2024-01-01,2024-02-01,1,234,11
200270,2024-01-01,2024-01-01,0,913,11
200270,2024-01-01,2024-02-01,1,976,11
200271,2024-01-01,2024-01-01,0,340,10
200271,2024-01-01,2024-02-01,1,517,10
200271,2024-01-01,2024-03-01,2,595,8
200271,2024-01-01,2024-04-01,3,309,8
200271,2024-01-01,2024-05-01,4,462,6
200272,2024-01-01,2024-01-01,0,344,7
200272,2024-01-01,2024-02-01,1,212,5
200273,2024-01-01,2024-01-01,0,628,10
200273,2024-01-01,2024-02-01,1,505,8
200273,2024-01-01,2024-03-01,2,535,7
200273,2024-01-01,2024-04-01,3,595,6
200273,2024-01-01,2024-05-01,4,431,4
200274,2024-01-01,2024-01-01,0,896,10
200275,2024-01-01,2024-01-01,0,894,10
200275,2024-01-01,2024-02-01,1,746,7
200275,2024-01-01,2024-03-01,2,645,4
200275,2024-01-01,2024-04-01,3,920,7
200275,2024-01-01,2024-05-01,4,606,8
200276,2024-01-01,2024-01-01,0,148,10
200276,2024-01-01,2024-02-01,1,224,6
200276,2024-01-01,2024-03-01,2,278,8
200276,2024-01-01,2024-04-01,3,198,7
200276,2024-01-01,2024-05-01,4,213,9
200277,2024-01-01,2024-01-01,0,386,8
200277,2024-01-01,2024-02-01,1,246,7
200278,2024-01-01,2024-01-01,0,666,11
200279,2024-01-01,2024-01-01,0,710,7
200280,2024-01-01,2024-01-01,0,778,8
200280,2024-01-01,2024-02-01,1,804,8
200281,2024-01-01,2024-01-01,0,990,9
200282,2024-01-01,2024-01-01,0,770,8
200282,2024-01-01,2024-02-01,1,472,11
200283,2024-01-01,2024-01-01,0,195,5
200283,2024-01-01,2024-02-01,1,64,7
200284,2024-01-01,2024-01-01,0,457,12
200285,2024-01-01,2024-01-01,0,169,9
200285,2024-01-01,2024-02-01,1,383,8
200285,2024-01-01,2024-03-01,2,39,4
200285,2024-01-01,2024-04-01,3,316,8
200286,2024-01-01,2024-01-01,0,573,11
200286,2024-01-01,2024-02-01,1,506,8
200286,2024-01-01,2024-03-01,2,547,4
200286,2024-01-01,2024-04-01,3,473,5
200286,2024-01-01,2024-05-01,4,495,6
200287,2024-01-01,2024-01-01,0,212,7
200287,2024-01-01,2024-02-01,1,218,7
200287,2024-01-01,2024-03-01,2,171,11
200287,2024-01-01,2024-04-01,3,287,7
200288,2024-01-01,2024-01-01,0,447,9
200289,2024-01-01,2024-01-01,0,313,11
200289,2024-01-01,2024-02-01,1,254,9
200290,2024-01-01,2024-01-01,0,186,9
200291,2024-01-01,2024-01-01,0,559,7
200291,2024-01-01,2024-02-01,1,441,8
200291,2024-01-01,2024-03-01,2,670,3
200291,2024-01-01,2024-04-01,3,550,7
200292,2024-01-01,2024-01-01,0,374,10
200293,2024-01-01,2024-01-01,0,178,7
200293,2024-01-01,2024-02-01,1,250,9
200293,2024-01-01,2024-03-01,2,215,8
200293,2024-01-01,2024-04-01,3,152,4
200294,2024-01-01,2024-01-01,0,324,9
200294,2024-01-01,2024-02-01,1,411,9
200294,2024-01-01,2024-03-01,2,148,8
200294,2024-01-01,2024-04-01,3,361,4
200295,2024-01-01,2024-01-01,0,343,11
200295,2024-01-01,2024-02-01,1,367,5
200295,2024-01-01,2024-03-01,2,337,8
200295,2024-01-01,2024-04-01,3,484,10
200295,2024-01-01,2024-05-01,4,402,5
200295,2024-01-01,2024-06-01,5,186,7
200295,2024-01-01,2024-07-01,6,505,3
200296,2024-01-01,2024-01-01,0,319,4
200297,2024-01-01,2024-01-01,0,228,7
200297,2024-01-01,2024-02-01,1,342,9
200297,2024-01-01,2024-03-01,2,511,8
200297,2024-01-01,2024-04-01,3,277,9
200297,2024-01-01,2024-05-01,4,37,3
200297,2024-01-01,2024-06-01,5,231,7
200298,2024-01-01,2024-01-01,0,307,10
200298,2024-01-01,2024-02-01,1,178,5
200298,2024-01-01,2024-03-01,2,152,5
200299,2024-01-01,2024-01-01,0,468,9
200299,2024-01-01,2024-02-01,1,422,9
200299,2024-01-01,2024-03-01,2,501,4
200299,2024-01-01,2024-04-01,3,348,7
200299,2024-01-01,2024-05-01,4,184,6
200299,2024-01-01,2024-06-01,5,386,4
200300,2024-01-01,2024-01-01,0,521,8
200301,2024-01-01,2024-01-01,0,484,4
200301,2024-01-01,2024-02-01,1,384,6
200301,2024-01-01,2024-03-01,2,357,9
200302,2024-01-01,2024-01-01,0,476,5
200303,2024-01-01,2024-01-01,0,700,9
200303,2024-01-01,2024-02-01,1,652,8
200303,2024-01-01,2024-03-01,2,387,5
200303,2024-01-01,2024-04-01,3,599,5
200303,2024-01-01,2024-05-01,4,516,3
200303,2024-01-01,2024-06-01,5,382,5
200304,2024-01-01,2024-01-01,0,483,7
200304,2024-01-01,2024-02-01,1,635,5
200304,2024-01-01,2024-03-01,2,474,9
200304,2024-01-01,2024-04-01,3,377,8
200304,2024-01-01,2024-05-01,4,440,7
200305,2024-01-01,2024-01-01,0,871,13
200305,2024-01-01,2024-02-01,1,653,9
200305,2024-01-01,2024-03-01,2,722,8
200305,2024-01-01,2024-04-01,3,581,7
200305,2024-01-01,2024-05-01,4,639,6
200306,2024-01-01,2024-01-01,0,884,10
200306,2024-01-01,2024-02-01,1,863,6
200306,2024-01-01,2024-03-01,2,671,6
200306,2024-01-01,2024-04-01,3,919,7
200306,2024-01-01,2024-05-01,4,464,9
200307,2024-01-01,2024-01-01,0,713,6
200308,2024-01-01,2024-01-01,0,814,8
200308,2024-01-01,2024-02-01,1,539,6
200308,2024-01-01,2024-03-01,2,746,6
200308,2024-01-01,2024-04-01,3,611,7
200308,2024-01-01,2024-05-01,4,666,8
200309,2024-01-01,2024-01-01,0,739,9
200309,2024-01-01,2024-02-01,1,560,9
200309,2024-01-01,2024-03-01,2,682,9
200309,2024-01-01,2024-04-01,3,822,8
200310,2024-01-01,2024-01-01,0,443,10
200310,2024-01-01,2024-02-01,1,371,9
200310,2024-01-01,2024-03-01,2,240,6
200310,2024-01-01,2024-04-01,3,169,3
200311,2024-01-01,2024-01-01,0,92,10
200311,2024-01-01,2024-02-01,1,283,11
200312,2024-01-01,2024-01-01,0,265,8
200312,2024-01-01,2024-02-01,1,130,9
200312,2024-01-01,2024-03-01,2,70,8
200312,2024-01-01,2024-04-01,3,251,7
200313,2024-01-01,2024-01-01,0,713,10
200313,2024-01-01,2024-02-01,1,562,4
200313,2024-01-01,2024-03-01,2,653,8
200313,2024-01-01,2024-04-01,3,621,6
200313,2024-01-01,2024-05-01,4,650,3
200313,2024-01-01,2024-06-01,5,702,5
200314,2024-01-01,2024-01-01,0,846,9
200315,2024-01-01,2024-01-01,0,819,8
200315,2024-01-01,2024-02-01,1,595,8
200316,2024-01-01,2024-01-01,0,706,9
200316,2024-01-01,2024-02-01,1,660,9
200316,2024-01-01,2024-03-01,2,790,6
200317,2024-01-01,2024-01-01,0,580,10
200317,2024-01-01,2024-02-01,1,699,7
200318,2024-01-01,2024-01-01,0,448,8
200318,2024-01-01,2024-02-01,1,652,7
200319,2024-01-01,2024-01-01,0,213,9
200319,2024-01-01,2024-02-01,1,344,9
200319,2024-01-01,2024-03-01,2,353,4
200319,2024-01-01,2024-04-01,3,300,7
200320,2024-01-01,2024-01-01,0,711,8
200320,2024-01-01,2024-02-01,1,586,10
200320,2024-01-01,2024-03-01,2,734,10
200320,2024-01-01,2024-04-01,3,600,8
200321,2024-01-01,2024-01-01,0,457,6
200321,2024-01-01,2024-02-01,1,317,6
200321,2024-01-01,2024-03-01,2,221,9
200322,2024-01-01,2024-01-01,0,302,7
200322,2024-01-01,2024-02-01,1,223,8
200322,2024-01-01,2024-03-01,2,268,7
200323,2024-01-01,2024-01-01,0,431,10
200323,2024-01-01,2024-02-01,1,177,8
200323,2024-01-01,2024-03-01,2,306,7
200323,2024-01-01,2024-04-01,3,206,9
200323,2024-01-01,2024-05-01,4,284,4
200324,2024-01-01,2024-01-01,0,720,8
200324,2024-01-01,2024-02-01,1,656,11
200324,2024-01-01,2024-03-01,2,619,6
200324,2024-01-01,2024-04-01,3,695,9
200324,2024-01-01,2024-05-01,4,813,2
200325,2024-01-01,2024-01-01,0,419,9
200325,2024-01-01,2024-02-01,1,477,10
200325,2024-01-01,2024-03-01,2,289,11
200325,2024-01-01,2024-04-01,3,82,4
200325,2024-01-01,2024-05-01,4,399,6
200326,2024-01-01,2024-01-01,0,783,9
200326,2024-01-01,2024-02-01,1,764,12
200327,2024-01-01,2024-01-01,0,394,7
200327,2024-01-01,2024-02-01,1,421,8
200327,2024-01-01,2024-03-01,2,207,6
200327,2024-01-01,2024-04-01,3,528,8
200327,2024-01-01,2024-05-01,4,384,6
200327,2024-01-01,2024-06-01,5,286,9
200328,2024-01-01,2024-01-01,0,396,11
200328,2024-01-01,2024-02-01,1,455,7
200329,2024-01-01,2024-01-01,0,654,6
200330,2024-01-01,2024-01-01,0,772,10
200330,2024-01-01,2024-02-01,1,559,4
200330,2024-01-01,2024-03-01,2,853,9
200331,2024-01-01,2024-01-01,0,336,11
200331,2024-01-01,2024-02-01,1,460,8
200331,2024-01-01,2024-03-01,2,324,6
200331,2024-01-01,2024-04-01,3,375,5
200332,2024-01-01,2024-01-01,0,839,10
200333,2024-01-01,2024-01-01,0,582,8
200333,2024-01-01,2024-02-01,1,334,8
200333,2024-01-01,2024-03-01,2,265,7
200333,2024-01-01,2024-04-01,3,302,3
200333,2024-01-01,2024-05-01,4,314,7
200333,2024-01-01,2024-06-01,5,504,10
200333,2024-01-01,2024-07-01,6,361,6
200334,2024-01-01,2024-01-01,0,321,11
200334,2024-01-01,2024-02-01,1,664,9
200334,2024-01-01,2024-03-01,2,533,8
200334,2024-01-01,2024-04-01,3,442,6
200335,2024-01-01,2024-01-01,0,825,10
200335,2024-01-01,2024-02-01,1,719,10
200336,2024-01-01,2024-01-01,0,317,6
200336,2024-01-01,2024-02-01,1,244,7
200336,2024-01-01,2024-03-01,2,256,4
200336,2024-01-01,2024-04-01,3,406,5
200336,2024-01-01,2024-05-01,4,370,7
200336,2024-01-01,2024-06-01,5,219,6
200337,2024-01-01,2024-01-01,0,664,10
200337,2024-01-01,2024-02-01,1,500,7
200337,2024-01-01,2024-03-01,2,617,7
200337,2024-01-01,2024-04-01,3,383,8
200337,2024-01-01,2024-05-01,4,477,10
200338,2024-01-01,2024-01-01,0,546,6
200339,2024-01-01,2024-01-01,0,223,9
200339,2024-01-01,2024-02-01,1,227,5
200340,2024-01-01,2024-01-01,0,236,10
200340,2024-01-01,2024-02-01,1,120,7
200341,2024-01-01,2024-01-01,0,870,5
200342,2024-01-01,2024-01-01,0,750,7
200342,2024-01-01,2024-02-01,1,678,6
200342,2024-01-01,2024-03-01,2,553,8
200343,2024-01-01,2024-01-01,0,216,11
200343,2024-01-01,2024-02-01,1,218,6
200344,2024-01-01,2024-01-01,0,328,8
200345,2024-01-01,2024-01-01,0,709,11
200346,2024-01-01,2024-01-01,0,474,6
200347,2024-01-01,2024-01-01,0,610,10
200347,2024-01-01,2024-02-01,1,623,5
200347,2024-01-01,2024-03-01,2,507,4
200347,2024-01-01,2024-04-01,3,430,9
200347,2024-01-01,2024-05-01,4,575,2
200347,2024-01-01,2024-06-01,5,457,4
200348,2024-01-01,2024-01-01,0,617,10
200348,2024-01-01,2024-02-01,1,776,6
200348,2024-01-01,2024-03-01,2,656,10
200348,2024-01-01,2024-04-01,3,566,3
200348,2024-01-01,2024-05-01,4,546,7
200348,2024-01-01,2024-06-01,5,606,7
200349,2024-01-01,2024-01-01,0,944,5
200349,2024-01-01,2024-02-01,1,830,8
200349,2024-01-01,2024-03-01,2,617,7
200349,2024-01-01,2024-04-01,3,600,6
200349,2024-01-01,2024-05-01,4,738,8
200350,2024-01-01,2024-01-01,0,460,9
200350,2024-01-01,2024-02-01,1,854,7
200350,2024-01-01,2024-03-01,2,459,9
200350,2024-01-01,2024-04-01,3,351,8
200351,2024-01-01,2024-01-01,0,529,9
200352,2024-01-01,2024-01-01,0,522,10
200352,2024-01-01,2024-02-01,1,395,11
200352,2024-01-01,2024-03-01,2,467,5
200353,2024-01-01,2024-01-01,0,463,10
200353,2024-01-01,2024-02-01,1,94,6
200354,2024-01-01,2024-01-01,0,298,5
200354,2024-01-01,2024-02-01,1,145,6
200354,2024-01-01,2024-03-01,2,377,8
200355,2024-01-01,2024-01-01,0,863,8
200355,2024-01-01,2024-02-01,1,903,6
200355,2024-01-01,2024-03-01,2,805,9
200355,2024-01-01,2024-04-01,3,752,5
200355,2024-01-01,2024-05-01,4,437,7
200356,2024-01-01,2024-01-01,0,254,10
200356,2024-01-01,2024-02-01,1,354,5
200356,2024-01-01,2024-03-01,2,323,8
200356,2024-01-01,2024-04-01,3,23,8
200357,2024-01-01,2024-01-01,0,897,8
200357,2024-01-01,2024-02-01,1,668,5
200358,2024-01-01,2024-01-01,0,391,9
200358,2024-01-01,2024-02-01,1,581,9
200358,2024-01-01,2024-03-01,2,830,7
200359,2024-01-01,2024-01-01,0,793,9
200359,2024-01-01,2024-02-01,1,989,9
200360,2024-01-01,2024-01-01,0,398,7
200361,2024-01-01,2024-01-01,0,770,7
200361,2024-01-01,2024-02-01,1,775,8
200361,2024-01-01,2024-03-01,2,600,12
200362,2024-01-01,2024-01-01,0,548,6
200362,2024-01-01,2024-02-01,1,813,8
200362,2024-01-01,2024-03-01,2,920,8
200362,2024-01-01,2024-04-01,3,608,6
200362,2024-01-01,2024-05-01,4,784,6
200362,2024-01-01,2024-06-01,5,657,8
200362,2024-01-01,2024-07-01,6,712,11
200363,2024-01-01,2024-01-01,0,848,11
200363,2024-01-01,2024-02-01,1,769,8
200363,2024-01-01,2024-03-01,2,625,5
200363,2024-01-01,2024-04-01,3,665,6
200363,2024-01-01,2024-05-01,4,545,3
200364,2024-01-01,2024-01-01,0,706,6
200364,2024-01-01,2024-02-01,1,805,10
200364,2024-01-01,2024-03-01,2,719,7
200364,2024-01-01,2024-04-01,3,749,6
200365,2024-01-01,2024-01-01,0,545,10
200365,2024-01-01,2024-02-01,1,622,7
200365,2024-01-01,2024-03-01,2,343,7
200366,2024-01-01,2024-01-01,0,303,7
200366,2024-01-01,2024-02-01,1,153,10
200366,2024-01-01,2024-03-01,2,169,3
200366,2024-01-01,2024-04-01,3,365,6
200367,2024-01-01,2024-01-01,0,541,10
200367,2024-01-01,2024-02-01,1,489,4
200367,2024-01-01,2024-03-01,2,659,8
200367,2024-01-01,2024-04-01,3,549,8
200367,2024-01-01,2024-05-01,4,448,11
200368,2024-01-01,2024-01-01,0,512,9
200369,2024-01-01,2024-01-01,0,272,9
200370,2024-01-01,2024-01-01,0,916,11
200370,2024-01-01,2024-02-01,1,667,8
200370,2024-01-01,2024-03-01,2,768,4
200370,2024-01-01,2024-04-01,3,479,5
200371,2024-01-01,2024-01-01,0,429,7
200371,2024-01-01,2024-02-01,1,337,6
200372,2024-01-01,2024-01-01,0,248,7
200372,2024-01-01,2024-02-01,1,23,7
200372,2024-01-01,2024-03-01,2,191,11
200373,2024-01-01,2024-01-01,0,227,13
200373,2024-01-01,2024-02-01,1,79,7
200373,2024-01-01,2024-03-01,2,3,6
200374,2024-01-01,2024-01-01,0,757,9
200374,2024-01-01,2024-02-01,1,836,12
200374,2024-01-01,2024-03-01,2,775,3
200375,2024-01-01,2024-01-01,0,559,10
200376,2024-01-01,2024-01-01,0,641,8
200376,2024-01-01,2024-02-01,1,630,6
200377,2024-01-01,2024-01-01,0,496,13
200378,2024-01-01,2024-01-01,0,348,7
200378,2024-01-01,2024-02-01,1,321,6
200378,2024-01-01,2024-03-01,2,479,6
200378,2024-01-01,2024-04-01,3,440,6
200378,2024-01-01,2024-05-01,4,177,6
200378,2024-01-01,2024-06-01,5,240,2
200379,2024-01-01,2024-01-01,0,790,4
200380,2024-01-01,2024-01-01,0,614,7
200380,2024-01-01,2024-02-01,1,274,8
200380,2024-01-01,2024-03-01,2,422,8
200380,2024-01-01,2024-04-01,3,450,6
200380,2024-01-01,2024-05-01,4,205,4
200381,2024-01-01,2024-01-01,0,373,9
200381,2024-01-01,2024-02-01,1,536,6
200381,2024-01-01,2024-03-01,2,580,6
200381,2024-01-01,2024-04-01,3,509,9
200382,2024-01-01,2024-01-01,0,336,7
200382,2024-01-01,2024-02-01,1,445,9
200382,2024-01-01,2024-03-01,2,391,9
200382,2024-01-01,2024-04-01,3,318,7
200382,2024-01-01,2024-05-01,4,255,2
200383,2024-01-01,2024-01-01,0,513,13
200383,2024-01-01,2024-02-01,1,635,9
200384,2024-01-01,2024-01-01,0,510,9
200384,2024-01-01,2024-02-01,1,348,7
200384,2024-01-01,2024-03-01,2,498,8
200384,2024-01-01,2024-04-01,3,446,8
200385,2024-01-01,2024-01-01,0,455,7
200386,2024-01-01,2024-01-01,0,654,9
200386,2024-01-01,2024-02-01,1,503,6
200387,2024-01-01,2024-01-01,0,581,11
200387,2024-01-01,2024-02-01,1,779,7
200387,2024-01-01,2024-03-01,2,983,6
200387,2024-01-01,2024-04-01,3,533,9
200387,2024-01-01,2024-05-01,4,537,6
200388,2024-01-01,2024-01-01,0,797,10
200389,2024-01-01,2024-01-01,0,201,8
200389,2024-01-01,2024-02-01,1,351,6
200389,2024-01-01,2024-03-01,2,349,7
200389,2024-01-01,2024-04-01,3,244,8
200389,2024-01-01,2024-05-01,4,71,4
200390,2024-01-01,2024-01-01,0,296,9
200390,2024-01-01,2024-02-01,1,242,4
200390,2024-01-01,2024-03-01,2,252,7
200390,2024-01-01,2024-04-01,3,381,5
200390,2024-01-01,2024-05-01,4,145,4
200390,2024-01-01,2024-06-01,5,138,5
200390,2024-01-01,2024-07-01,6,104,9
200391,2024-01-01,2024-01-01,0,440,12
200392,2024-01-01,2024-01-01,0,287,10
200392,2024-01-01,2024-02-01,1,339,7
200392,2024-01-01,2024-03-01,2,87,6
200392,2024-01-01,2024-04-01,3,235,5
200392,2024-01-01,2024-05-01,4,0,9
200392,2024-01-01,2024-06-01,5,296,3
200393,2024-01-01,2024-01-01,0,646,6
